frame,reason,priority,hint_u,hint_v,confidence
5844,lowconf,2,1200.5,879.7,0.59
5845,lowconf,2,1207.5,877.5,0.565
5847,lowconf,2,1224.6,843.7,0.586
5848,lowconf,2,1229.0,831.5,0.547
5850,miss,1,1194.3,635.4,
5851,lowconf,2,1242.4,796.6,0.579
5860,lowconf,2,1248.8,847.5,0.566
5861,lowconf,2,1260.0,941.2,0.579
5868,miss,1,1304.8,1490.6,
5871,miss,1,1358.5,2034.6,
5872,miss,1,1370.6,2164.9,
5873,miss,1,1382.7,2295.1,
5874,miss,1,1394.7,2425.4,
5875,miss,1,1406.8,2555.6,
5876,miss,1,1418.9,2685.9,
5877,miss,1,1431.0,2816.1,
5878,miss,1,1443.0,2946.4,
5879,fp_static,1,1346.3,1646.2,0.523
5880,lowconf,2,1346.3,1642.6,0.527
5881,lowconf,2,1348.4,1642.5,0.554
5882,lowconf,2,1349.0,1643.5,0.544
5883,lowconf,2,1346.2,1642.5,0.546
5884,fp_static,1,1347.5,1645.0,0.514
5885,miss,1,1347.2,1593.2,
5886,miss,1,1346.5,1570.4,
5887,miss,1,1345.8,1547.5,
5888,miss,1,1345.1,1524.7,
5889,miss,1,1344.5,1501.8,
5890,miss,1,1343.8,1478.9,
5891,miss,1,1343.1,1456.1,
5892,miss,1,1342.5,1433.2,
5902,fp_isolated,1,1287.0,1921.5,0.525
5903,miss,1,1287.0,1921.5,
5904,miss,1,1287.0,1921.5,
5905,miss,1,1287.0,1921.5,
5906,miss,1,1287.0,1921.5,
5907,miss,1,1287.0,1921.5,
5908,miss,1,1287.0,1921.5,
5909,miss,1,1287.0,1921.5,
5910,miss,1,1287.0,1921.5,
5914,fp_isolated,1,1345.5,1645.5,0.594
5915,miss,1,1350.3,1622.6,
5916,miss,1,1355.2,1599.6,
5917,miss,1,1360.1,1576.6,
5918,miss,1,1364.9,1553.6,
5919,fp_static,1,1346.2,1642.5,0.556
5920,lowconf,2,1349.4,1643.7,0.581
5921,lowconf,2,1346.3,1646.2,0.584
5922,lowconf,2,1346.5,1643.6,0.583
5923,lowconf,2,1347.5,1645.8,0.543
5924,fp_static,1,1344.1,1646.2,0.547
5925,lowconf,2,1346.2,1642.6,0.533
5926,lowconf,2,1346.2,1642.5,0.526
5927,lowconf,2,1346.2,1646.2,0.517
5928,miss,1,1346.6,1641.6,
5929,miss,1,1346.4,1641.8,
5930,miss,1,1346.3,1642.0,
5931,miss,1,1346.1,1642.3,
5932,lowconf,2,1346.3,1646.2,0.511
5933,lowconf,2,1346.2,1642.6,0.534
5934,miss,1,1346.1,1644.5,
5935,miss,1,1346.0,1644.9,
5936,miss,1,1345.9,1645.3,
5937,miss,1,1345.8,1645.7,
5938,fp_static,1,1346.2,1642.6,0.527
5939,lowconf,2,1343.5,1643.5,0.539
5940,lowconf,2,1343.5,1643.5,0.535
5941,lowconf,2,1343.5,1643.5,0.537
5942,lowconf,2,1343.4,1645.0,0.545
5943,fp_static,1,1343.4,1645.0,0.543
5944,lowconf,2,1343.5,1643.5,0.536
5945,lowconf,2,1344.0,1646.2,0.545
5946,lowconf,2,1344.0,1646.2,0.549
5947,lowconf,2,1345.2,1645.9,0.551
5948,fp_static,1,1345.2,1645.9,0.551
5949,lowconf,2,1346.2,1646.2,0.559
5950,lowconf,2,1346.2,1646.2,0.566
5951,lowconf,2,1345.4,1645.4,0.568
5952,lowconf,2,1346.1,1646.2,0.565
5953,lowconf,2,1345.3,1647.0,0.565
5954,lowconf,2,1344.6,1646.2,0.569
5956,lowconf,2,1350.0,1642.5,0.567
5957,lowconf,2,1439.4,1780.2,0.571
5960,miss,1,1340.2,1682.4,
5961,lowconf,2,1107.9,1485.0,0.549
5962,miss,1,1196.6,1564.5,
5963,lowconf,2,1346.2,1646.3,0.553
5967,lowconf,2,1345.2,1645.9,0.556
5968,lowconf,2,1345.2,1645.8,0.555
5969,lowconf,2,1346.2,1646.1,0.56
5970,lowconf,2,1346.2,1646.2,0.562
5971,lowconf,2,1345.3,1647.0,0.565
5972,lowconf,2,1345.3,1647.0,0.564
5973,lowconf,2,1344.6,1646.2,0.57
5974,lowconf,2,1344.6,1646.2,0.568
5975,lowconf,2,1040.1,1109.1,0.565
5976,lowconf,2,1344.6,1646.2,0.57
5977,lowconf,2,1346.2,1646.2,0.565
5978,lowconf,2,1346.1,1646.2,0.565
5979,lowconf,2,1346.1,1646.2,0.564
5980,lowconf,2,1345.3,1647.0,0.567
5982,lowconf,2,1345.4,1645.4,0.568
5983,lowconf,2,1345.4,1645.3,0.566
5984,lowconf,2,1346.2,1646.2,0.563
5985,lowconf,2,1346.2,1646.2,0.561
5988,lowconf,2,1346.1,1646.2,0.559
5990,lowconf,2,1345.3,1647.1,0.561
5991,lowconf,2,1346.1,1646.3,0.56
5992,lowconf,2,1696.0,1148.4,0.568
5993,lowconf,2,1345.3,1647.1,0.561
5996,lowconf,2,1825.0,1095.8,0.567
5999,lowconf,2,1346.1,1646.2,0.56
6000,lowconf,2,1345.2,1645.8,0.562
6005,lowconf,2,2051.2,1092.9,0.594
6007,lowconf,2,2092.5,1093.5,0.563
6018,fp_static,1,2072.5,1101.7,0.645
6023,lowconf,2,2081.6,1101.1,0.567
6024,lowconf,2,1345.3,1644.2,0.57
6025,lowconf,2,2084.1,1107.6,0.561
6026,lowconf,2,1346.2,1642.6,0.528
6027,lowconf,2,1343.5,1643.5,0.541
6028,lowconf,2,1343.9,1643.9,0.561
6029,lowconf,2,1344.7,1644.7,0.557
6031,lowconf,2,2070.0,1098.7,0.59
6032,lowconf,2,1345.2,1645.8,0.56
6033,lowconf,2,1345.2,1645.8,0.561
6034,lowconf,2,1343.4,1645.0,0.553
6035,lowconf,2,1343.4,1645.0,0.552
6038,lowconf,2,1344.0,1646.2,0.555
6039,lowconf,2,2005.4,889.6,0.584
6040,lowconf,2,1344.0,1646.2,0.555
6046,lowconf,2,1345.2,1645.8,0.559
6050,lowconf,2,1344.4,1645.0,0.563
6052,lowconf,2,1345.2,1645.9,0.563
6054,lowconf,2,1346.1,1646.2,0.564
6059,lowconf,2,1345.2,1645.8,0.561
6060,lowconf,2,1345.2,1645.8,0.561
6061,lowconf,2,1344.4,1644.9,0.565
6062,lowconf,2,1344.4,1645.0,0.564
6063,lowconf,2,1344.4,1645.0,0.565
6064,fp_static,1,1344.4,1645.0,0.565
6065,lowconf,2,1344.4,1645.0,0.566
6066,lowconf,2,1344.4,1645.0,0.567
6067,lowconf,2,1344.4,1645.0,0.567
6068,lowconf,2,1344.4,1645.0,0.563
6069,fp_static,1,1344.4,1645.0,0.567
6070,lowconf,2,1344.4,1644.9,0.565
6071,lowconf,2,1345.2,1645.8,0.56
6072,lowconf,2,1343.4,1645.0,0.546
6073,lowconf,2,1343.4,1645.0,0.554
6074,fp_static,1,1344.7,1644.7,0.557
6075,lowconf,2,1345.0,1643.1,0.568
6076,lowconf,2,1346.4,1643.5,0.571
6077,lowconf,2,1346.4,1643.5,0.571
6078,lowconf,2,1346.4,1643.5,0.569
6079,fp_static,1,1345.0,1643.1,0.566
6080,lowconf,2,1346.2,1644.5,0.569
6081,lowconf,2,1346.2,1642.5,0.575
6082,lowconf,2,1345.0,1643.1,0.567
6083,lowconf,2,1345.0,1643.1,0.567
6084,fp_static,1,1345.0,1643.1,0.567
6085,lowconf,2,1345.4,1642.0,0.569
6086,lowconf,2,1345.9,1641.6,0.571
6087,lowconf,2,1346.2,1642.5,0.576
6088,lowconf,2,1346.2,1642.5,0.576
6089,fp_static,1,1346.2,1642.5,0.577
6090,lowconf,2,1346.2,1642.5,0.576
6091,lowconf,2,1346.2,1642.5,0.577
6092,lowconf,2,1346.2,1642.5,0.575
6093,lowconf,2,1346.2,1642.5,0.574
6094,fp_static,1,1346.2,1642.5,0.571
6095,lowconf,2,1346.2,1642.5,0.574
6096,lowconf,2,1346.2,1642.5,0.573
6097,lowconf,2,1346.2,1642.5,0.577
6098,lowconf,2,1346.2,1642.5,0.577
6099,fp_static,1,1346.4,1643.5,0.574
6100,lowconf,2,1346.4,1643.5,0.574
6101,lowconf,2,1346.2,1642.6,0.576
6102,lowconf,2,1346.2,1642.5,0.58
6103,lowconf,2,1346.2,1642.5,0.583
6104,fp_static,1,1346.2,1642.5,0.583
6105,lowconf,2,1346.2,1642.5,0.584
6106,lowconf,2,1346.2,1642.5,0.583
6107,lowconf,2,1346.2,1642.5,0.582
6108,lowconf,2,1346.2,1642.5,0.583
6109,fp_static,1,1346.2,1642.5,0.587
6110,lowconf,2,1346.2,1642.5,0.583
6111,lowconf,2,1346.2,1642.5,0.584
6112,lowconf,2,1346.2,1642.5,0.585
6113,lowconf,2,1346.2,1642.5,0.585
6114,fp_static,1,1346.2,1642.5,0.588
6115,lowconf,2,1346.2,1642.5,0.59
6116,lowconf,2,1346.2,1642.5,0.584
6117,lowconf,2,1346.2,1642.5,0.583
6118,lowconf,2,1346.2,1642.5,0.583
6119,fp_static,1,1346.2,1642.5,0.583
6120,lowconf,2,1346.2,1642.5,0.583
6121,lowconf,2,1346.2,1642.6,0.58
6122,lowconf,2,1346.2,1642.6,0.58
6123,lowconf,2,1346.2,1642.6,0.583
6124,fp_static,1,1346.2,1642.6,0.577
6125,lowconf,2,1346.2,1642.5,0.581
6126,lowconf,2,1346.2,1642.5,0.573
6127,lowconf,2,1346.2,1642.5,0.574
6128,lowconf,2,1346.2,1642.5,0.572
6129,lowconf,2,1346.2,1642.5,0.574
6130,lowconf,2,1346.2,1642.5,0.574
6131,lowconf,2,1346.2,1642.5,0.572
6133,lowconf,2,1346.2,1642.5,0.564
6134,lowconf,2,1345.1,1643.1,0.562
6135,lowconf,2,1346.2,1642.5,0.559
6136,lowconf,2,1346.2,1642.5,0.569
6137,lowconf,2,1346.2,1642.5,0.566
6138,lowconf,2,1346.2,1642.5,0.567
6139,lowconf,2,1343.9,1643.8,0.564
6145,lowconf,2,1524.0,1398.6,0.584
6146,lowconf,2,1343.5,1643.5,0.548
6147,lowconf,2,1345.0,1643.1,0.562
6148,lowconf,2,1347.9,1642.5,0.538
6154,miss,1,1437.8,1011.0,
6155,miss,1,1435.8,954.8,
6156,lowconf,2,1346.3,1646.2,0.516
6157,lowconf,2,1352.2,1067.2,0.585
6158,lowconf,2,1332.8,1085.2,0.559
6159,lowconf,2,1347.9,1642.5,0.543
6160,lowconf,2,1277.6,1140.8,0.578
6161,lowconf,2,1243.3,1178.4,0.586
6162,lowconf,2,1200.0,1241.3,0.516
6165,miss,1,1103.0,1351.1,
6168,miss,1,1172.6,1461.8,
6171,lowconf,2,1652.8,1407.1,0.584
6172,miss,1,1524.0,1528.7,
6173,lowconf,2,1830.9,1445.0,0.564
6174,miss,1,1764.2,1511.2,
6175,miss,1,1836.8,1521.4,
6177,lowconf,2,2394.2,972.4,0.588
6179,miss,1,2180.0,1412.8,
6180,miss,1,2257.1,1402.0,
6181,lowconf,2,2186.3,1162.5,0.528
6182,miss,1,2315.2,1231.9,
6183,miss,1,2377.1,1197.6,
6184,lowconf,2,2241.6,1131.5,0.569
6186,lowconf,2,2282.5,1103.4,0.568
6188,lowconf,2,1344.7,1635.0,0.539
6189,lowconf,2,1344.6,1642.5,0.539
6190,lowconf,2,1345.4,1645.5,0.591
6191,lowconf,2,1345.6,1643.4,0.59
6192,lowconf,2,1344.8,1643.0,0.597
6194,lowconf,2,1345.5,1643.3,0.596
6195,lowconf,2,2265.1,541.5,0.589
6196,lowconf,2,1343.1,1641.3,0.57
6197,lowconf,2,1342.5,1642.4,0.551
6198,miss,1,1121.0,1766.3,
6199,miss,1,1046.7,1809.6,
6200,miss,1,972.4,1853.0,
6201,miss,1,898.1,1896.3,
6202,miss,1,823.8,1939.7,
6203,miss,1,749.5,1983.0,
6204,fp_isolated,1,2275.5,980.9,0.528
6205,miss,1,2072.2,1108.6,
6206,miss,1,2169.7,1039.7,
6207,miss,1,2267.2,970.8,
6208,fp_isolated,1,1337.7,1788.4,0.551
6209,miss,1,1612.4,1566.7,
6210,miss,1,1606.5,1587.0,
6211,miss,1,1600.7,1607.3,
6212,miss,1,1594.9,1627.6,
6213,miss,1,1589.0,1647.9,
6214,miss,1,1583.2,1668.2,
6215,miss,1,1577.4,1688.5,
6216,miss,1,1571.6,1708.8,
6247,fp_static,1,1346.9,1641.7,0.63
6248,miss,1,1345.2,1634.8,
6249,miss,1,1343.6,1627.7,
6250,lowconf,2,1347.5,1647.5,0.504
6252,fp_static,1,1346.5,1643.6,0.581
6253,lowconf,2,1345.8,1644.4,0.579
6256,lowconf,2,1344.0,1646.2,0.555
6257,fp_static,1,1346.2,1642.6,0.526
6258,lowconf,2,1347.0,1644.0,0.528
6259,lowconf,2,1347.0,1644.0,0.522
6260,miss,1,1346.3,1643.5,
6261,miss,1,1346.3,1643.6,
6262,miss,1,1346.3,1643.7,
6263,miss,1,1346.3,1643.8,
6264,miss,1,1346.3,1643.9,
6265,miss,1,1346.3,1644.0,
6266,miss,1,1346.4,1644.1,
6267,miss,1,1346.4,1644.1,
6268,fp_static,1,1350.0,1642.5,0.526
6269,lowconf,2,1348.8,1643.8,0.53
6270,lowconf,2,1350.0,1642.5,0.56
6271,lowconf,2,1347.2,1645.4,0.583
6272,lowconf,2,1349.0,1644.6,0.585
6273,fp_static,1,1348.4,1643.6,0.587
6274,lowconf,2,1351.0,1639.1,0.589
6275,lowconf,2,1352.0,1638.8,0.587
6276,lowconf,2,1352.8,1637.9,0.572
6277,lowconf,2,1352.6,1635.8,0.552
6278,fp_static,1,1352.8,1637.8,0.58
6279,lowconf,2,1350.0,1638.8,0.578
6280,lowconf,2,1351.0,1641.5,0.547
6281,lowconf,2,1350.0,1642.5,0.559
6282,lowconf,2,1350.0,1642.5,0.56
6283,fp_static,1,1348.7,1641.2,0.568
6284,lowconf,2,1348.0,1638.7,0.588
6285,lowconf,2,1347.1,1639.5,0.595
6286,lowconf,2,1347.1,1639.7,0.578
6287,lowconf,2,1346.3,1640.4,0.567
6288,fp_static,1,1346.0,1641.5,0.575
6289,lowconf,2,1345.1,1641.0,0.576
6290,lowconf,2,1345.9,1641.5,0.583
6291,lowconf,2,1346.1,1642.5,0.583
6292,lowconf,2,1346.2,1642.5,0.582
6293,fp_static,1,1346.2,1642.5,0.587
6294,lowconf,2,1346.1,1642.4,0.591
6295,lowconf,2,1345.5,1643.4,0.587
6296,lowconf,2,1346.1,1642.5,0.586
6297,lowconf,2,1344.3,1644.9,0.574
6298,fp_static,1,1346.1,1642.5,0.585
6299,lowconf,2,1346.2,1642.5,0.586
6300,lowconf,2,1346.2,1642.5,0.581
6301,lowconf,2,1346.2,1642.5,0.582
6302,lowconf,2,1346.0,1641.5,0.579
6303,fp_static,1,1346.0,1641.4,0.584
6304,lowconf,2,1345.9,1641.4,0.582
6305,lowconf,2,1345.9,1641.4,0.587
6306,lowconf,2,1346.0,1641.4,0.585
6307,lowconf,2,1345.9,1641.5,0.587
6308,fp_static,1,1345.9,1641.4,0.589
6309,lowconf,2,1346.2,1642.4,0.588
6310,lowconf,2,1346.2,1642.4,0.588
6311,lowconf,2,1346.2,1642.4,0.59
6312,lowconf,2,1346.1,1642.4,0.59
6313,fp_static,1,1346.1,1642.4,0.593
6314,lowconf,2,1346.2,1642.4,0.592
6315,lowconf,2,1346.2,1642.4,0.592
6316,lowconf,2,1346.2,1642.4,0.591
6317,lowconf,2,1346.2,1642.4,0.591
6318,fp_static,1,1346.2,1642.5,0.591
6319,lowconf,2,1346.2,1642.5,0.59
6320,lowconf,2,1346.2,1642.5,0.589
6321,lowconf,2,1346.2,1642.5,0.593
6322,lowconf,2,1346.2,1642.5,0.586
6323,fp_static,1,1346.0,1641.5,0.575
6324,lowconf,2,1346.0,1641.5,0.581
6325,lowconf,2,1346.0,1641.5,0.579
6326,lowconf,2,1346.0,1641.5,0.579
6327,lowconf,2,1346.0,1641.5,0.573
6328,fp_static,1,1346.0,1641.4,0.578
6329,lowconf,2,1345.9,1641.5,0.583
6330,lowconf,2,1345.9,1641.5,0.58
6331,lowconf,2,1345.2,1640.9,0.58
6332,lowconf,2,1345.2,1640.9,0.583
6333,fp_static,1,1345.9,1641.4,0.583
6334,lowconf,2,1345.9,1641.4,0.582
6335,lowconf,2,1345.9,1641.4,0.582
6336,lowconf,2,1345.9,1641.4,0.582
6337,lowconf,2,1346.0,1641.4,0.583
6338,fp_static,1,1345.2,1640.9,0.581
6339,lowconf,2,1345.2,1640.9,0.581
6340,lowconf,2,1345.2,1640.9,0.58
6341,lowconf,2,1345.9,1641.4,0.585
6342,lowconf,2,1345.2,1640.9,0.582
6343,fp_static,1,1345.4,1639.7,0.581
6344,lowconf,2,1345.4,1639.7,0.579
6345,lowconf,2,1345.2,1640.9,0.579
6346,lowconf,2,1345.2,1640.8,0.581
6347,lowconf,2,1345.2,1640.8,0.585
6348,fp_static,1,1345.1,1640.9,0.584
6349,lowconf,2,1345.1,1640.9,0.582
6350,lowconf,2,1345.1,1640.9,0.582
6351,lowconf,2,1345.1,1640.9,0.583
6352,lowconf,2,1345.3,1639.7,0.574
6353,lowconf,2,1345.1,1640.9,0.581
6354,lowconf,2,1345.1,1640.9,0.586
6355,lowconf,2,1345.1,1640.9,0.587
6356,lowconf,2,1345.1,1640.9,0.587
6360,lowconf,2,1345.3,1640.6,0.595
6362,lowconf,2,1346.1,1642.4,0.595
6363,lowconf,2,1346.1,1642.4,0.595
6364,lowconf,2,1346.1,1642.4,0.596
6365,lowconf,2,1346.1,1642.4,0.595
6366,lowconf,2,1346.1,1642.4,0.596
6372,lowconf,2,1346.9,1641.6,0.597
6374,lowconf,2,1346.3,1642.4,0.576
6377,miss,1,1831.0,1329.8,
6378,miss,1,1919.7,1272.7,
6380,miss,1,2359.5,1036.5,
6381,miss,1,2490.9,959.5,
6383,lowconf,2,2554.9,1178.3,0.582
6385,miss,1,2774.2,1110.7,
6386,lowconf,2,2711.2,1413.7,0.529
6387,lowconf,2,2775.0,1531.4,0.598
6391,lowconf,2,2993.5,2003.4,0.55
6392,lowconf,2,1350.0,1640.3,0.53
6393,lowconf,2,1350.0,1638.7,0.592
6394,lowconf,2,1348.7,1641.1,0.568
6395,lowconf,2,1350.0,1638.8,0.571
6396,lowconf,2,1350.9,1639.0,0.586
6397,fp_static,1,1351.1,1638.5,0.577
6399,lowconf,2,1350.0,1637.2,0.539
6400,miss,1,975.6,1628.5,
6401,miss,1,854.2,1613.2,
6402,miss,1,732.8,1598.0,
6403,miss,1,611.4,1582.8,
6407,lowconf,2,2101.6,1875.0,0.572
6409,lowconf,2,1889.0,1784.1,0.563
6410,lowconf,2,1795.1,1755.7,0.596
6436,lowconf,2,1532.8,1774.6,0.583
6437,miss,1,1525.2,1772.2,
6438,lowconf,2,1529.3,1786.4,0.583
6439,miss,1,1519.0,1781.9,
6440,miss,1,1514.1,1784.4,
6441,miss,1,1509.3,1786.9,
6442,miss,1,1504.4,1789.4,
6443,lowconf,2,1196.2,1575.0,0.509
6444,miss,1,1242.8,1614.3,
6445,miss,1,1205.0,1593.2,
6446,lowconf,2,1507.6,1785.0,0.554
6447,lowconf,2,1508.4,1785.9,0.54
6448,miss,1,1450.7,1753.4,
6449,miss,1,1456.0,1759.1,
6450,miss,1,1461.2,1764.8,
6451,miss,1,1466.4,1770.5,
6452,miss,1,1471.7,1776.2,
6453,miss,1,1476.9,1781.9,
6454,miss,1,1482.1,1787.5,
6455,miss,1,1487.3,1793.2,
6458,lowconf,2,1527.5,1767.5,0.511
6459,miss,1,1532.9,1773.0,
6460,miss,1,1540.3,1774.8,
6461,lowconf,2,1247.2,1492.5,0.539
6462,lowconf,2,1236.5,1499.0,0.548
6463,lowconf,2,1230.0,1490.1,0.59
6464,miss,1,1215.3,1466.9,
6465,lowconf,2,1181.3,1361.2,0.517
6466,miss,1,1153.9,1364.1,
6467,miss,1,1124.1,1326.5,
6468,miss,1,1094.3,1288.9,
6469,lowconf,2,1517.6,1785.9,0.547
6470,miss,1,1402.8,1648.1,
6471,miss,1,1424.8,1671.6,
6475,lowconf,2,1470.0,1746.1,0.565
6476,miss,1,1439.4,1668.0,
6478,lowconf,2,1473.4,1681.4,0.565
6479,lowconf,2,1471.3,1656.2,0.535
6482,lowconf,2,1482.6,1635.0,0.566
6483,miss,1,1510.8,1682.6,
6484,miss,1,1521.8,1687.5,
6485,lowconf,2,2043.8,952.4,0.584
6486,miss,1,1890.9,1194.7,
6487,miss,1,1957.9,1118.5,
6488,lowconf,2,1468.4,1590.0,0.563
6491,lowconf,2,1420.0,1585.0,0.513
6493,miss,1,895.5,1675.1,
6494,lowconf,2,1417.5,1578.8,0.558
6495,miss,1,1014.2,1666.9,
6496,miss,1,958.0,1685.8,
6499,miss,1,1346.1,1458.3,
6500,miss,1,1365.4,1437.8,
6501,miss,1,1384.8,1417.3,
6502,miss,1,1404.1,1396.8,
6504,miss,1,1329.5,1347.7,
6505,lowconf,2,1292.5,1345.0,0.515
6506,miss,1,1312.0,1316.4,
6507,lowconf,2,1283.4,1332.5,0.544
6508,miss,1,1294.8,1299.2,
6509,miss,1,1292.6,1282.6,
6511,miss,1,1352.2,1400.1,
6512,lowconf,2,1447.5,1638.8,0.521
6513,miss,1,1421.3,1555.9,
6514,miss,1,1436.6,1583.1,
6515,miss,1,1452.0,1610.2,
6516,miss,1,1467.4,1637.4,
6517,miss,1,1482.8,1664.6,
6518,miss,1,1498.1,1691.8,
6519,miss,1,1513.5,1719.0,
6520,miss,1,1528.9,1746.2,
6537,fp_isolated,1,1261.3,1763.8,0.53
6538,miss,1,1261.3,1763.8,
6539,miss,1,1261.3,1763.8,
6540,miss,1,1261.3,1763.8,
6541,miss,1,1261.3,1763.8,
6542,miss,1,1261.3,1763.8,
6543,miss,1,1261.3,1763.8,
6544,miss,1,1261.3,1763.8,
6545,miss,1,1261.3,1763.8,
6571,fp_isolated,1,1646.2,982.5,0.53
6572,miss,1,1646.2,982.5,
6573,miss,1,1646.2,982.5,
6574,miss,1,1646.2,982.5,
6575,miss,1,1646.2,982.5,
6576,miss,1,1646.2,982.5,
6577,miss,1,1646.2,982.5,
6578,miss,1,1646.2,982.5,
6579,miss,1,1646.2,982.5,
6607,fp_isolated,1,2482.5,911.3,0.503
6608,miss,1,2482.5,911.3,
6609,miss,1,2482.5,911.3,
6610,miss,1,2482.5,911.3,
6611,miss,1,2482.5,911.3,
6612,miss,1,2482.5,911.3,
6613,miss,1,2482.5,911.3,
6614,miss,1,2482.5,911.3,
6615,miss,1,2482.5,911.3,
6663,lowconf,2,1864.5,1914.0,0.533
6664,lowconf,2,1973.8,2048.8,0.576
6665,miss,1,1948.7,2009.7,
6666,miss,1,1955.9,2012.5,
6667,miss,1,1963.1,2015.2,
6669,lowconf,2,1555.0,1632.6,0.535
6671,lowconf,2,1498.5,1728.0,0.549
6680,fp_static,1,1477.0,1794.1,0.667
6685,fp_static,1,1473.3,1813.7,0.65
6690,fp_static,1,1468.8,1821.3,0.614
6692,lowconf,2,1466.5,1823.5,0.586
6693,lowconf,2,1465.6,1823.4,0.594
6694,lowconf,2,1466.2,1826.2,0.563
6695,fp_static,1,1465.5,1825.5,0.588
6696,lowconf,2,1464.8,1824.8,0.548
6697,lowconf,2,1466.2,1826.3,0.594
6698,lowconf,2,1466.5,1831.0,0.58
6699,lowconf,2,1466.2,1833.7,0.522
6700,miss,1,1465.1,1832.4,
6701,miss,1,1464.9,1833.6,
6702,miss,1,1464.7,1834.9,
6703,miss,1,1464.5,1836.1,
6704,miss,1,1464.3,1837.3,
6705,miss,1,1464.0,1838.5,
6706,lowconf,2,1465.3,1827.1,0.575
6707,lowconf,2,1466.3,1826.3,0.526
6708,miss,1,1465.7,1827.3,
6709,miss,1,1465.7,1827.0,
6710,lowconf,2,1092.8,1634.9,0.541
6711,lowconf,2,1100.0,1617.5,0.508
6712,lowconf,2,1104.3,1609.4,0.562
6713,lowconf,2,1106.2,1608.7,0.513
6714,miss,1,1035.6,1574.1,
6715,miss,1,991.8,1547.3,
6716,lowconf,2,1135.4,1577.9,0.595
6719,lowconf,2,1470.1,1822.5,0.557
6720,lowconf,2,1468.7,1821.2,0.574
6721,lowconf,2,1471.4,1821.0,0.576
6722,fp_static,1,1470.0,1822.5,0.519
6723,lowconf,2,1470.0,1826.2,0.552
6724,lowconf,2,1467.2,1825.4,0.563
6725,lowconf,2,1470.0,1826.2,0.538
6748,lowconf,2,1706.4,2127.9,0.595
6749,lowconf,2,1710.0,2124.7,0.54
6750,miss,1,1726.3,2156.8,
6751,miss,1,1738.0,2169.3,
6752,miss,1,1749.6,2181.8,
6753,miss,1,1761.2,2194.3,
6754,miss,1,1772.9,2206.8,
6755,miss,1,1784.5,2219.3,
6756,miss,1,1796.1,2231.8,
6757,miss,1,1807.8,2244.3,
6878,lowconf,2,1801.2,1928.8,0.537
6879,miss,1,1801.2,1928.8,
6880,miss,1,1801.2,1928.8,
6881,lowconf,2,1391.0,1514.0,0.586
6882,miss,1,1255.2,1376.6,
6883,miss,1,1118.7,1238.6,
6884,lowconf,2,1342.4,1524.0,0.572
6885,miss,1,1205.8,1385.7,
6886,miss,1,1130.3,1319.4,
6887,lowconf,2,1218.0,1374.0,0.527
6889,miss,1,1090.3,1264.0,
6891,lowconf,2,1110.0,1308.8,0.584
6893,miss,1,1025.1,1243.1,
6895,lowconf,2,1042.5,1361.2,0.515
6897,miss,1,970.8,1252.5,
6898,lowconf,2,985.5,1216.6,0.532
6899,lowconf,2,962.1,1170.0,0.544
6901,miss,1,929.9,1151.1,
6902,miss,1,914.5,1131.7,
6903,miss,1,899.1,1112.2,
6914,lowconf,2,983.3,1363.7,0.581
6915,miss,1,979.4,1312.7,
6916,miss,1,985.6,1345.8,
6917,miss,1,991.9,1378.9,
6918,miss,1,998.1,1411.9,
6919,miss,1,1004.4,1445.0,
6920,miss,1,1010.6,1478.0,
6921,miss,1,1016.8,1511.1,
6928,lowconf,2,1050.0,1578.7,0.501
6929,miss,1,1053.9,1540.4,
6930,lowconf,2,1181.3,2002.5,0.512
6931,miss,1,1133.1,1831.8,
6932,miss,1,1151.1,1900.0,
6933,lowconf,2,986.2,1758.7,0.521
6934,miss,1,1057.7,1888.1,
6935,miss,1,1056.4,1934.0,
6936,miss,1,1055.0,1979.9,
6937,miss,1,1053.7,2025.8,
6938,miss,1,1052.3,2071.7,
6939,miss,1,1050.9,2117.6,
6940,fp_isolated,1,1045.4,1487.0,0.64
6941,miss,1,1044.2,1554.2,
6942,miss,1,1042.4,1529.6,
6943,miss,1,1040.6,1505.0,
6944,miss,1,1038.8,1480.4,
6945,miss,1,1037.1,1455.7,
6946,lowconf,2,1167.0,1647.1,0.598
6947,lowconf,2,1162.5,1646.3,0.503
6948,miss,1,1171.2,1626.1,
6949,miss,1,1183.9,1627.1,
6950,miss,1,1196.5,1628.2,
6951,miss,1,1209.2,1629.2,
6952,miss,1,1221.8,1630.3,
6953,miss,1,1234.4,1631.4,
6954,miss,1,1247.1,1632.4,
6955,miss,1,1259.7,1633.5,
6967,fp_isolated,1,1066.0,1587.6,0.616
6968,miss,1,1066.0,1587.6,
6969,miss,1,1066.0,1587.6,
6970,miss,1,1066.0,1587.6,
6972,lowconf,2,1057.5,1515.0,0.558
6973,lowconf,2,1062.0,1516.5,0.537
6974,lowconf,2,1060.2,1521.0,0.576
6975,miss,1,1058.1,1494.7,
6976,lowconf,2,1065.9,1577.5,0.557
6977,miss,1,1062.0,1533.8,
6978,miss,1,1062.2,1534.4,
6979,lowconf,2,1060.0,1515.8,0.567
6982,fp_static,1,1054.2,1508.6,0.609
6985,miss,1,1055.0,1514.1,
6986,miss,1,1054.5,1513.8,
6987,miss,1,1053.9,1513.5,
6991,fp_static,1,1043.2,1489.8,0.563
